0.0;30.42;1.37;2.0;9.0;8.0;0.04;0.0;1.0;3.0;0.0;2.0;0.0;34.0;0.0
1.0;29.42;1.25;2.0;9.0;4.0;1.75;0.0;0.0;0.0;0.0;2.0;200.0;1.0;0.0
1.0;28.25;5.04;1.0;8.0;5.0;1.5;1.0;1.0;8.0;1.0;2.0;144.0;8.0;1.0
1.0;40.25;21.5;2.0;10.0;9.0;20.0;1.0;1.0;11.0;0.0;2.0;0.0;1201.0;1.0
1.0;23.08;0.0;2.0;4.0;4.0;1.0;0.0;1.0;11.0;0.0;1.0;0.0;1.0;0.0
0.0;35.17;3.75;2.0;1.0;1.0;0.0;0.0;1.0;6.0;0.0;2.0;0.0;201.0;0.0
1.0;39.92;5.0;2.0;3.0;5.0;0.21;0.0;0.0;0.0;0.0;2.0;550.0;1.0;0.0
1.0;37.58;0.0;2.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;184.0;1.0;1.0
1.0;22.17;0.58;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;100.0;1.0;0.0
1.0;27.75;1.29;2.0;4.0;8.0;0.25;0.0;0.0;0.0;1.0;1.0;140.0;1.0;0.0
1.0;42.75;4.08;2.0;6.0;4.0;0.04;0.0;0.0;0.0;0.0;2.0;108.0;101.0;0.0
0.0;38.92;1.66;2.0;6.0;4.0;0.25;0.0;0.0;0.0;0.0;2.0;0.0;391.0;0.0
0.0;17.32;9.5;2.0;6.0;4.0;1.75;0.0;1.0;10.0;1.0;2.0;0.0;11.0;0.0
0.0;39.08;4.0;2.0;8.0;4.0;3.0;0.0;0.0;0.0;0.0;2.0;480.0;1.0;0.0
1.0;38.67;0.21;2.0;4.0;4.0;0.085;1.0;0.0;0.0;1.0;2.0;280.0;1.0;1.0
1.0;27.67;13.75;2.0;9.0;4.0;5.75;1.0;0.0;0.0;1.0;2.0;487.0;501.0;1.0
1.0;19.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;4.0;0.0;2.0;45.0;2.0;0.0
0.0;25.0;0.87;2.0;14.0;8.0;1.04;1.0;0.0;0.0;1.0;2.0;160.0;5861.0;1.0
1.0;27.67;2.0;2.0;14.0;8.0;1.0;1.0;1.0;4.0;0.0;2.0;140.0;7545.0;1.0
1.0;22.25;9.0;2.0;6.0;4.0;0.085;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0
0.0;49.83;13.58;2.0;4.0;8.0;8.5;1.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0
1.0;32.33;2.5;2.0;8.0;4.0;1.25;0.0;0.0;0.0;1.0;2.0;280.0;1.0;0.0
1.0;47.33;6.5;2.0;8.0;4.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;229.0;0.0
1.0;27.83;4.0;1.0;3.0;8.0;5.75;1.0;1.0;2.0;1.0;2.0;75.0;1.0;0.0
1.0;33.58;0.25;2.0;3.0;5.0;4.0;0.0;0.0;0.0;1.0;1.0;420.0;1.0;0.0
1.0;33.17;1.0;2.0;14.0;4.0;0.75;1.0;1.0;7.0;1.0;2.0;340.0;4072.0;1.0
1.0;48.75;8.5;2.0;8.0;8.0;12.5;1.0;1.0;9.0;0.0;2.0;181.0;1656.0;1.0
1.0;40.58;5.0;2.0;8.0;4.0;5.0;1.0;1.0;7.0;0.0;2.0;0.0;3066.0;1.0
1.0;20.67;0.83;1.0;8.0;4.0;2.0;0.0;0.0;0.0;1.0;1.0;240.0;1.0;0.0
0.0;57.08;19.5;2.0;8.0;4.0;5.5;1.0;1.0;7.0;0.0;2.0;0.0;3001.0;1.0
0.0;31.25;3.75;2.0;13.0;8.0;0.625;1.0;1.0;9.0;1.0;2.0;181.0;1.0;1.0
0.0;58.33;10.0;2.0;11.0;4.0;4.0;1.0;1.0;14.0;0.0;2.0;0.0;1603.0;1.0
0.0;46.0;4.0;2.0;5.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;100.0;961.0;1.0
1.0;21.0;3.0;1.0;2.0;4.0;1.085;1.0;1.0;8.0;1.0;2.0;160.0;2.0;1.0
0.0;20.83;0.5;1.0;10.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;260.0;1.0;0.0
0.0;38.33;4.41;2.0;8.0;4.0;0.125;0.0;0.0;0.0;0.0;2.0;160.0;1.0;0.0
1.0;19.57;0.58;2.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;2.0;350.0;770.0;0.0
1.0;39.25;9.5;2.0;7.0;4.0;6.5;1.0;1.0;14.0;0.0;2.0;240.0;4608.0;1.0
1.0;25.75;0.5;2.0;8.0;4.0;1.46;1.0;1.0;5.0;1.0;2.0;312.0;1.0;1.0
0.0;46.08;3.0;2.0;8.0;4.0;2.375;1.0;1.0;8.0;1.0;2.0;396.0;4160.0;1.0
1.0;76.75;22.29;2.0;10.0;9.0;12.75;1.0;1.0;1.0;1.0;2.0;0.0;110.0;1.0
1.0;23.17;0.0;2.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;184.0;1.0;1.0
1.0;45.17;1.5;2.0;8.0;4.0;2.5;1.0;0.0;0.0;1.0;2.0;140.0;1.0;0.0
1.0;18.82;0.41;1.0;8.0;4.0;0.165;0.0;1.0;1.0;0.0;2.0;200.0;2.0;0.0
1.0;19.17;0.0;1.0;7.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;500.0;2.0;1.0
1.0;18.0;0.16;2.0;11.0;7.0;0.21;0.0;0.0;0.0;0.0;2.0;200.0;41.0;1.0
1.0;37.5;0.83;2.0;10.0;4.0;0.04;0.0;0.0;0.0;0.0;2.0;120.0;6.0;0.0
1.0;22.67;1.58;1.0;9.0;4.0;3.085;1.0;1.0;6.0;0.0;2.0;80.0;1.0;1.0
1.0;34.08;2.5;2.0;8.0;4.0;1.0;0.0;0.0;0.0;0.0;2.0;460.0;17.0;0.0
1.0;43.08;0.37;1.0;8.0;4.0;0.375;1.0;1.0;8.0;1.0;2.0;300.0;163.0;1.0
1.0;42.75;3.0;2.0;3.0;5.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;201.0;0.0
1.0;17.92;0.2;2.0;6.0;4.0;0.04;0.0;0.0;0.0;0.0;2.0;280.0;751.0;0.0
1.0;18.42;10.41;1.0;6.0;4.0;0.125;1.0;0.0;0.0;0.0;2.0;120.0;376.0;0.0
0.0;27.67;1.5;2.0;7.0;4.0;2.0;1.0;0.0;0.0;0.0;1.0;368.0;1.0;0.0
0.0;18.92;9.25;1.0;8.0;4.0;1.0;1.0;1.0;4.0;1.0;2.0;80.0;501.0;1.0
0.0;56.83;4.25;1.0;1.0;1.0;5.0;0.0;0.0;0.0;1.0;2.0;0.0;5.0;0.0
1.0;41.17;1.25;1.0;9.0;4.0;0.25;0.0;0.0;0.0;0.0;2.0;0.0;196.0;0.0
0.0;33.75;0.75;2.0;4.0;5.0;1.0;1.0;1.0;3.0;1.0;2.0;212.0;1.0;0.0
1.0;25.67;12.5;2.0;13.0;4.0;1.21;1.0;1.0;67.0;1.0;2.0;140.0;259.0;1.0
1.0;24.33;6.62;1.0;2.0;4.0;5.5;1.0;0.0;0.0;1.0;1.0;100.0;1.0;1.0
1.0;23.33;11.62;1.0;9.0;4.0;0.835;1.0;0.0;0.0;1.0;2.0;160.0;301.0;1.0
1.0;30.67;2.5;2.0;13.0;8.0;2.25;0.0;0.0;0.0;1.0;1.0;340.0;1.0;0.0
1.0;37.17;4.0;2.0;8.0;5.0;5.0;1.0;0.0;0.0;1.0;1.0;280.0;1.0;0.0
0.0;29.75;0.66;2.0;9.0;4.0;0.25;0.0;0.0;0.0;1.0;2.0;300.0;1.0;0.0
1.0;17.25;3.0;2.0;4.0;4.0;0.04;0.0;0.0;0.0;1.0;2.0;160.0;41.0;0.0
1.0;29.25;14.79;2.0;6.0;4.0;5.04;1.0;1.0;5.0;1.0;2.0;168.0;1.0;1.0
1.0;34.58;0.0;2.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;184.0;1.0;0.0
1.0;25.0;11.25;2.0;8.0;4.0;2.5;1.0;1.0;17.0;0.0;2.0;200.0;1209.0;1.0
1.0;17.07;0.25;2.0;11.0;4.0;0.335;0.0;1.0;4.0;0.0;2.0;160.0;9.0;0.0
0.0;20.32;10.0;2.0;8.0;8.0;1.0;1.0;1.0;4.0;0.0;2.0;50.0;1466.0;1.0
0.0;21.75;1.75;1.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;160.0;1.0;0.0
1.0;30.83;0.0;2.0;9.0;4.0;1.25;1.0;1.0;1.0;0.0;2.0;202.0;1.0;1.0
1.0;20.75;5.08;1.0;5.0;4.0;0.29;0.0;0.0;0.0;0.0;2.0;140.0;185.0;0.0
0.0;40.33;8.12;1.0;4.0;4.0;0.165;0.0;1.0;2.0;0.0;2.0;184.0;19.0;0.0
1.0;29.42;1.25;2.0;8.0;8.0;0.25;0.0;1.0;2.0;1.0;2.0;400.0;109.0;0.0
0.0;29.5;0.46;2.0;4.0;4.0;0.54;1.0;1.0;4.0;0.0;2.0;380.0;501.0;1.0
1.0;54.42;0.5;1.0;4.0;8.0;3.96;1.0;0.0;0.0;0.0;2.0;180.0;315.0;1.0
1.0;34.0;5.5;1.0;8.0;4.0;1.5;0.0;0.0;0.0;1.0;2.0;60.0;1.0;0.0
0.0;26.58;2.54;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;180.0;61.0;0.0
1.0;36.17;5.5;2.0;3.0;5.0;5.0;0.0;0.0;0.0;0.0;2.0;210.0;688.0;0.0
1.0;20.0;7.0;2.0;8.0;4.0;0.5;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0
1.0;31.57;3.0;1.0;3.0;5.0;7.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
1.0;20.25;9.96;2.0;10.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0
1.0;45.0;8.5;2.0;13.0;8.0;14.0;1.0;1.0;1.0;1.0;2.0;88.0;2001.0;1.0
0.0;22.83;2.29;2.0;11.0;8.0;2.29;1.0;1.0;7.0;1.0;2.0;140.0;2385.0;1.0
0.0;20.67;3.0;2.0;11.0;4.0;0.165;1.0;1.0;3.0;0.0;2.0;100.0;7.0;1.0
1.0;27.83;1.5;2.0;9.0;4.0;2.25;0.0;1.0;1.0;1.0;2.0;100.0;4.0;0.0
0.0;64.08;0.16;2.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;2.0;232.0;101.0;1.0
0.0;24.33;2.5;1.0;3.0;5.0;4.5;0.0;0.0;0.0;0.0;2.0;200.0;457.0;0.0
0.0;69.5;6.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
0.0;28.08;15.0;1.0;10.0;9.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;13213.0;1.0
1.0;49.5;7.58;2.0;3.0;5.0;7.585;1.0;1.0;15.0;1.0;2.0;0.0;5001.0;1.0
1.0;80.25;5.5;2.0;8.0;4.0;0.54;1.0;0.0;0.0;0.0;2.0;0.0;341.0;0.0
1.0;29.25;13.0;2.0;2.0;8.0;0.5;0.0;0.0;0.0;0.0;2.0;228.0;1.0;0.0
0.0;16.92;0.5;2.0;3.0;4.0;0.165;0.0;1.0;6.0;1.0;2.0;240.0;36.0;0.0
0.0;16.0;0.16;2.0;6.0;4.0;1.0;0.0;1.0;2.0;1.0;2.0;320.0;2.0;0.0
1.0;33.67;1.25;2.0;9.0;4.0;1.165;0.0;0.0;0.0;0.0;2.0;120.0;1.0;0.0
1.0;20.42;1.83;2.0;8.0;4.0;2.25;1.0;1.0;1.0;0.0;2.0;100.0;151.0;1.0
1.0;37.5;1.12;1.0;2.0;4.0;1.5;0.0;0.0;0.0;1.0;2.0;431.0;1.0;1.0
1.0;48.5;4.25;2.0;7.0;4.0;0.125;1.0;0.0;0.0;1.0;2.0;225.0;1.0;1.0
1.0;35.0;3.37;2.0;8.0;8.0;8.29;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0
1.0;34.17;1.54;2.0;13.0;4.0;1.54;1.0;1.0;1.0;1.0;2.0;520.0;50001.0;1.0
1.0;35.0;2.5;2.0;3.0;4.0;1.0;0.0;0.0;0.0;1.0;2.0;210.0;1.0;0.0
1.0;28.58;3.62;2.0;6.0;4.0;0.25;0.0;0.0;0.0;1.0;2.0;100.0;1.0;0.0
1.0;23.25;1.0;2.0;8.0;4.0;0.835;1.0;0.0;0.0;0.0;1.0;300.0;1.0;1.0
0.0;20.07;0.12;2.0;11.0;4.0;1.0;0.0;1.0;1.0;0.0;2.0;240.0;769.0;1.0
1.0;22.33;11.0;2.0;9.0;4.0;2.0;1.0;1.0;1.0;0.0;2.0;80.0;279.0;1.0
1.0;48.25;25.08;2.0;9.0;4.0;1.75;1.0;1.0;3.0;0.0;2.0;120.0;15.0;1.0
1.0;31.58;0.75;1.0;6.0;4.0;3.5;0.0;0.0;0.0;1.0;2.0;320.0;1.0;0.0
1.0;25.08;1.71;2.0;14.0;4.0;1.665;1.0;1.0;1.0;1.0;2.0;395.0;21.0;1.0
1.0;65.42;11.0;2.0;10.0;9.0;20.0;1.0;1.0;7.0;1.0;2.0;22.0;1.0;1.0
1.0;41.33;0.0;2.0;8.0;5.0;15.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0
1.0;32.33;7.5;2.0;10.0;5.0;1.585;1.0;0.0;0.0;1.0;1.0;420.0;1.0;0.0
0.0;31.92;3.12;2.0;1.0;1.0;3.04;0.0;1.0;2.0;1.0;2.0;200.0;5.0;0.0
0.0;31.57;1.5;2.0;1.0;1.0;0.0;0.0;1.0;2.0;1.0;2.0;200.0;106.0;0.0
1.0;38.42;0.7;2.0;8.0;4.0;0.375;0.0;1.0;2.0;0.0;2.0;225.0;501.0;0.0
1.0;32.75;2.33;2.0;2.0;8.0;5.75;0.0;0.0;0.0;1.0;2.0;292.0;1.0;0.0
1.0;18.57;5.71;2.0;2.0;4.0;0.54;0.0;0.0;0.0;0.0;2.0;120.0;1.0;0.0
1.0;39.33;5.87;2.0;13.0;8.0;10.0;1.0;1.0;14.0;1.0;2.0;399.0;1.0;1.0
1.0;21.08;10.08;1.0;10.0;8.0;1.25;0.0;0.0;0.0;0.0;2.0;260.0;1.0;0.0
0.0;49.0;1.5;2.0;5.0;3.0;0.0;1.0;0.0;0.0;1.0;2.0;100.0;28.0;0.0
0.0;19.67;0.21;2.0;11.0;8.0;0.29;1.0;1.0;11.0;0.0;2.0;80.0;100.0;1.0
0.0;38.58;5.0;2.0;13.0;4.0;13.5;1.0;0.0;0.0;1.0;2.0;980.0;1.0;0.0
0.0;15.75;0.37;2.0;8.0;4.0;1.0;0.0;0.0;0.0;0.0;2.0;120.0;19.0;0.0
1.0;18.07;5.5;2.0;4.0;4.0;0.5;1.0;0.0;0.0;0.0;2.0;80.0;1.0;1.0
1.0;36.67;4.41;1.0;4.0;4.0;0.25;1.0;1.0;10.0;1.0;2.0;320.0;1.0;1.0
1.0;21.83;1.54;2.0;4.0;4.0;0.085;0.0;0.0;0.0;1.0;2.0;356.0;1.0;0.0
0.0;51.92;6.5;2.0;3.0;5.0;3.085;0.0;0.0;0.0;1.0;2.0;73.0;1.0;0.0
1.0;39.58;5.0;2.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;17.0;2.0;0.0
1.0;27.25;0.62;2.0;6.0;4.0;0.455;1.0;0.0;0.0;1.0;2.0;200.0;1.0;0.0
1.0;19.42;1.5;1.0;13.0;4.0;2.0;1.0;0.0;0.0;1.0;2.0;100.0;21.0;0.0
0.0;22.58;10.75;2.0;11.0;4.0;0.415;1.0;1.0;5.0;1.0;2.0;0.0;561.0;1.0
0.0;30.0;5.29;2.0;10.0;2.0;2.25;1.0;1.0;5.0;1.0;2.0;99.0;501.0;1.0
0.0;40.33;7.54;1.0;11.0;8.0;8.0;1.0;1.0;14.0;0.0;2.0;0.0;2301.0;1.0
0.0;36.75;5.12;2.0;10.0;4.0;5.0;1.0;0.0;0.0;1.0;2.0;0.0;4001.0;1.0
1.0;31.57;4.0;2.0;14.0;4.0;5.0;1.0;1.0;3.0;1.0;2.0;290.0;2280.0;1.0
1.0;34.08;6.5;2.0;6.0;4.0;0.125;1.0;0.0;0.0;1.0;2.0;443.0;1.0;0.0
1.0;22.08;2.33;2.0;4.0;4.0;0.75;0.0;0.0;0.0;0.0;2.0;180.0;1.0;0.0
1.0;31.08;3.08;2.0;8.0;4.0;2.5;0.0;1.0;2.0;1.0;2.0;160.0;42.0;0.0
1.0;16.0;3.12;2.0;9.0;4.0;0.085;0.0;1.0;1.0;0.0;2.0;0.0;7.0;0.0
1.0;27.25;1.66;2.0;13.0;8.0;5.085;1.0;1.0;9.0;0.0;2.0;399.0;828.0;1.0
1.0;25.17;3.0;2.0;8.0;4.0;1.25;0.0;1.0;1.0;0.0;2.0;0.0;23.0;0.0
1.0;67.75;5.5;2.0;10.0;9.0;13.0;1.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0
0.0;19.57;0.66;1.0;8.0;4.0;1.0;0.0;1.0;1.0;0.0;2.0;2000.0;3.0;0.0
1.0;30.75;1.58;2.0;2.0;4.0;0.585;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
0.0;36.58;0.28;2.0;1.0;1.0;0.0;0.0;1.0;10.0;0.0;2.0;200.0;19.0;0.0
0.0;20.83;3.0;2.0;6.0;4.0;0.04;1.0;0.0;0.0;0.0;2.0;100.0;1.0;1.0
1.0;35.17;4.5;2.0;14.0;8.0;5.75;0.0;0.0;0.0;1.0;1.0;711.0;1.0;1.0
1.0;28.25;0.87;2.0;7.0;4.0;0.96;1.0;1.0;3.0;1.0;2.0;396.0;1.0;1.0
0.0;31.75;3.0;1.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;160.0;21.0;0.0
1.0;19.42;6.5;2.0;9.0;8.0;1.46;1.0;1.0;7.0;0.0;2.0;80.0;2955.0;1.0
1.0;39.08;6.0;2.0;7.0;4.0;1.29;1.0;1.0;5.0;1.0;2.0;108.0;1098.0;1.0
0.0;41.17;6.5;2.0;11.0;4.0;0.5;1.0;1.0;3.0;1.0;2.0;145.0;1.0;1.0
0.0;28.17;0.37;2.0;11.0;4.0;0.585;1.0;1.0;4.0;0.0;2.0;80.0;1.0;1.0
1.0;22.5;11.5;1.0;7.0;4.0;1.5;0.0;0.0;0.0;1.0;2.0;0.0;4001.0;0.0
0.0;22.92;1.25;2.0;11.0;4.0;0.25;0.0;0.0;0.0;1.0;2.0;120.0;810.0;0.0
0.0;29.5;1.08;1.0;14.0;4.0;1.0;0.0;0.0;0.0;0.0;2.0;280.0;14.0;0.0
0.0;32.0;6.0;2.0;2.0;4.0;1.25;0.0;0.0;0.0;0.0;2.0;272.0;1.0;0.0
1.0;19.32;10.91;2.0;8.0;5.0;0.585;0.0;1.0;2.0;1.0;2.0;200.0;8.0;0.0
1.0;18.82;0.0;2.0;11.0;4.0;0.665;0.0;0.0;0.0;0.0;2.0;160.0;2.0;0.0
0.0;28.75;3.75;2.0;8.0;4.0;1.085;1.0;1.0;1.0;1.0;2.0;371.0;1.0;1.0
0.0;33.25;3.0;1.0;6.0;4.0;2.0;0.0;0.0;0.0;0.0;2.0;180.0;1.0;0.0
1.0;25.25;1.0;2.0;6.0;4.0;0.5;0.0;0.0;0.0;0.0;2.0;200.0;1.0;0.0
0.0;20.5;11.83;2.0;8.0;8.0;6.0;1.0;0.0;0.0;0.0;2.0;340.0;1.0;1.0
0.0;30.25;5.5;2.0;4.0;4.0;5.5;0.0;0.0;0.0;1.0;1.0;100.0;1.0;0.0
0.0;31.57;11.25;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;184.0;5201.0;0.0
1.0;36.75;0.12;1.0;8.0;4.0;1.5;0.0;0.0;0.0;1.0;2.0;232.0;114.0;1.0
0.0;24.08;0.5;2.0;11.0;8.0;1.25;1.0;1.0;1.0;0.0;2.0;0.0;679.0;1.0
1.0;31.42;15.5;2.0;8.0;4.0;0.5;1.0;0.0;0.0;0.0;2.0;120.0;1.0;0.0
1.0;32.08;4.0;1.0;13.0;4.0;1.5;0.0;0.0;0.0;1.0;2.0;120.0;1.0;0.0
1.0;16.07;0.75;2.0;8.0;4.0;1.75;1.0;1.0;5.0;1.0;2.0;352.0;691.0;1.0
1.0;32.67;5.5;2.0;11.0;8.0;5.5;1.0;1.0;12.0;1.0;2.0;408.0;1001.0;1.0
1.0;22.25;0.46;2.0;4.0;4.0;0.125;0.0;0.0;0.0;1.0;2.0;280.0;56.0;0.0
1.0;41.75;0.96;2.0;14.0;4.0;2.5;1.0;0.0;0.0;0.0;2.0;510.0;601.0;1.0
1.0;20.07;0.25;2.0;11.0;4.0;0.125;0.0;0.0;0.0;0.0;2.0;200.0;1.0;0.0
1.0;51.42;0.04;2.0;14.0;8.0;0.04;1.0;0.0;0.0;0.0;2.0;0.0;3001.0;1.0
1.0;62.75;7.0;2.0;10.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;13.0;0.0
1.0;40.58;3.29;2.0;7.0;4.0;3.5;0.0;0.0;0.0;1.0;1.0;400.0;1.0;0.0
1.0;29.5;0.57;2.0;9.0;4.0;0.29;0.0;1.0;1.0;0.0;2.0;340.0;2804.0;0.0
1.0;34.0;4.5;2.0;6.0;4.0;1.0;1.0;0.0;0.0;1.0;2.0;240.0;1.0;0.0
0.0;71.58;0.0;2.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;184.0;1.0;1.0
1.0;44.33;0.5;2.0;3.0;8.0;5.0;1.0;0.0;0.0;1.0;2.0;320.0;1.0;1.0
0.0;23.0;11.75;2.0;14.0;8.0;0.5;1.0;1.0;2.0;1.0;2.0;300.0;552.0;1.0
1.0;34.42;1.33;2.0;3.0;5.0;0.125;0.0;0.0;0.0;1.0;2.0;440.0;4501.0;0.0
1.0;23.08;11.5;2.0;3.0;4.0;3.5;1.0;1.0;9.0;0.0;2.0;56.0;743.0;1.0
0.0;17.57;9.0;2.0;6.0;4.0;1.375;1.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0
0.0;65.17;14.0;2.0;1.0;1.0;0.0;1.0;1.0;11.0;1.0;2.0;0.0;1401.0;1.0
1.0;30.08;1.04;1.0;3.0;5.0;0.5;1.0;1.0;10.0;1.0;2.0;132.0;29.0;0.0
0.0;23.58;11.5;1.0;4.0;8.0;3.0;0.0;0.0;0.0;1.0;2.0;20.0;17.0;0.0
1.0;20.17;9.25;2.0;8.0;4.0;1.665;1.0;1.0;3.0;1.0;2.0;40.0;29.0;1.0
1.0;23.25;1.5;2.0;11.0;4.0;2.375;1.0;1.0;3.0;1.0;2.0;0.0;583.0;1.0
1.0;32.25;14.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;160.0;2.0;0.0
